schema_version	rds_id	canonical_symbol	symbol_hgnc_current	reference_class	hgnc_id	ensembl_id_stable	chromosome	gene_type	sub_mito_localization	mapped_feature	measured	test_eligible
mitochondrial_reference_inventory_v1	excitatory_set3	SLC25A6	SLC25A6	core_mito_protein	HGNC:10992	ENSG00000169100	chrX	protein_coding	MIM	SLC25A6	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SLC30A9	SLC30A9	core_mito_protein	HGNC:1329	ENSG00000014824	chr4	protein_coding	MIM	SLC30A9	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SLC8B1	SLC8B1	core_mito_protein	HGNC:26175	ENSG00000089060	chr12	protein_coding	MIM	SLC8B1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SLIRP	SLIRP	core_mito_protein	HGNC:20495	ENSG00000119705	chr14	protein_coding	Matrix	SLIRP	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SMDT1	SMDT1	core_mito_protein	HGNC:25055	ENSG00000183172	chr22	protein_coding	MIM	SMDT1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SMIM20	SMIM20	core_mito_protein	HGNC:37260	ENSG00000250317	chr4	protein_coding	MIM	SMIM20	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SMIM8	SMIM8	core_mito_protein	HGNC:21401	ENSG00000111850	chr6	protein_coding	MOM	SMIM8	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SNAP29	SNAP29	core_mito_protein	HGNC:11133	ENSG00000099940	chr22	protein_coding	IMS	SNAP29	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SND1	SND1	core_mito_protein	HGNC:30646	ENSG00000197157	chr7	protein_coding	unknown	SND1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SOD1	SOD1	core_mito_protein	HGNC:11179	ENSG00000142168	chr21	protein_coding	IMS	SOD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SOD2	SOD2	core_mito_protein	HGNC:11180	ENSG00000291237	chr6	protein_coding	Matrix	SOD2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPATA19	SPATA19	core_mito_protein	HGNC:30614	ENSG00000166118	chr11	protein_coding	unknown	SPATA19	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPATA20	SPATA20	core_mito_protein	HGNC:26125	ENSG00000006282	chr17	protein_coding	Matrix	SPATA20	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPG7	SPG7	core_mito_protein	HGNC:11237	ENSG00000197912	chr16	protein_coding	MIM	SPG7	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPHK2	SPHK2	core_mito_protein	HGNC:18859	ENSG00000063176	chr19	protein_coding	MIM	SPHK2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPHKAP	SPHKAP	core_mito_protein	HGNC:30619	ENSG00000153820	chr2	protein_coding	MIM	SPHKAP	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPIRE1	SPIRE1	core_mito_protein	HGNC:30622	ENSG00000134278	chr18	protein_coding	MOM	SPIRE1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPR	SPR	core_mito_protein	HGNC:11257	ENSG00000116096	chr2	protein_coding	unknown	SPR	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPRYD4	SPRYD4	core_mito_protein	HGNC:27468	ENSG00000176422	chr12	protein_coding	Matrix	SPRYD4	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SPTLC2	SPTLC2	core_mito_protein	HGNC:11278	ENSG00000100596	chr14	protein_coding	Membrane	SPTLC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SQOR	SQOR	core_mito_protein	HGNC:20390	ENSG00000137767	chr15	protein_coding	MIM	SQOR	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SSBP1	SSBP1	core_mito_protein	HGNC:11317	ENSG00000106028	chr7	protein_coding	Matrix	SSBP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	STAR	STAR	core_mito_protein	HGNC:11359	ENSG00000147465	chr8	protein_coding	MOM|IMS	STAR	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	STARD7	STARD7	core_mito_protein	HGNC:18063	ENSG00000084090	chr2	protein_coding	IMS	STARD7	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	STOM	STOM	core_mito_protein	HGNC:3383	ENSG00000148175	chr9	protein_coding	Membrane	STOM	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	STOML2	STOML2	core_mito_protein	HGNC:14559	ENSG00000165283	chr9	protein_coding	MIM	STOML2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	STX17	STX17	core_mito_protein	HGNC:11432	ENSG00000136874	chr9	protein_coding	MOM	STX17	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	STYXL1	STYXL1	core_mito_protein	HGNC:18165	ENSG00000127952	chr7	protein_coding	Matrix	STYXL1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SUCLA2	SUCLA2	core_mito_protein	HGNC:11448	ENSG00000136143	chr13	protein_coding	Matrix	SUCLA2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SUCLG1	SUCLG1	core_mito_protein	HGNC:11449	ENSG00000163541	chr2	protein_coding	Matrix	SUCLG1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SUCLG2	SUCLG2	core_mito_protein	HGNC:11450	ENSG00000172340	chr3	protein_coding	Matrix	SUCLG2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SUGCT	SUGCT	core_mito_protein	HGNC:16001	ENSG00000175600	chr7	protein_coding	Matrix	SUGCT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SUOX	SUOX	core_mito_protein	HGNC:11460	ENSG00000139531	chr12	protein_coding	IMS	SUOX	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SUPV3L1	SUPV3L1	core_mito_protein	HGNC:11471	ENSG00000156502	chr10	protein_coding	Matrix	SUPV3L1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SURF1	SURF1	core_mito_protein	HGNC:11474	ENSG00000148290	chr9	protein_coding	MIM	SURF1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	SYNJ2BP	SYNJ2BP	core_mito_protein	HGNC:18955	ENSG00000213463	chr14	protein_coding	MOM	SYNJ2BP	TRUE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set3	TACO1	TACO1	core_mito_protein	HGNC:24316	ENSG00000136463	chr17	protein_coding	Matrix	TACO1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TAMM41	TAMM41	core_mito_protein	HGNC:25187	ENSG00000144559	chr3	protein_coding	MIM	TAMM41	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TARS2	TARS2	core_mito_protein	HGNC:30740	ENSG00000143374	chr1	protein_coding	Matrix	TARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TAZ	TAFAZZIN	core_mito_protein	HGNC:11577	ENSG00000102125	chrX	protein_coding	IMS	TAZ	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TBRG4	TBRG4	core_mito_protein	HGNC:17443	ENSG00000136270	chr7	protein_coding	Matrix	TBRG4	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TCAIM	TCAIM	core_mito_protein	HGNC:25241	ENSG00000179152	chr3	protein_coding	Matrix	TCAIM	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TDRKH	TDRKH	core_mito_protein	HGNC:11713	ENSG00000182134	chr1	protein_coding	Membrane	TDRKH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TEFM	TEFM	core_mito_protein	HGNC:26223	ENSG00000172171	chr17	protein_coding	Matrix	TEFM	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TFAM	TFAM	core_mito_protein	HGNC:11741	ENSG00000108064	chr10	protein_coding	Matrix	TFAM	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TFB1M	TFB1M	core_mito_protein	HGNC:17037	ENSG00000029639	chr6	protein_coding	Matrix	TFB1M	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TFB2M	TFB2M	core_mito_protein	HGNC:18559	ENSG00000162851	chr1	protein_coding	Matrix	TFB2M	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	THEM4	THEM4	core_mito_protein	HGNC:17947	ENSG00000159445	chr1	protein_coding	MIM	THEM4	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	THEM5	THEM5	core_mito_protein	HGNC:26755	ENSG00000196407	chr1	protein_coding	Matrix	THEM5	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	THG1L	THG1L	core_mito_protein	HGNC:26053	ENSG00000113272	chr5	protein_coding	Matrix	THG1L	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	THNSL1	THNSL1	core_mito_protein	HGNC:26160	ENSG00000185875	chr10	protein_coding	Matrix	THNSL1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM10	TIMM10	core_mito_protein	HGNC:11814	ENSG00000134809	chr11	protein_coding	MIM	TIMM10	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM10B	TIMM10B	core_mito_protein	HGNC:4022	ENSG00000132286	chr11	protein_coding	MIM	TIMM10B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM13	TIMM13	core_mito_protein	HGNC:11816	ENSG00000099800	chr19	protein_coding	MIM	TIMM13	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM17A	TIMM17A	core_mito_protein	HGNC:17315	ENSG00000134375	chr1	protein_coding	MIM	TIMM17A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM17B	TIMM17B	core_mito_protein	HGNC:17310	ENSG00000126768	chrX	protein_coding	MIM	TIMM17B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM21	TIMM21	core_mito_protein	HGNC:25010	ENSG00000075336	chr18	protein_coding	MIM	TIMM21	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM22	TIMM22	core_mito_protein	HGNC:17317	ENSG00000177370	chr17	protein_coding	MIM	TIMM22	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM23	TIMM23	core_mito_protein	HGNC:17312	ENSG00000265354	chr10	protein_coding	MIM	TIMM23	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM29	TIMM29	core_mito_protein	HGNC:25152	ENSG00000142444	chr19	protein_coding	MIM	TIMM29	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM44	TIMM44	core_mito_protein	HGNC:17316	ENSG00000104980	chr19	protein_coding	MIM	TIMM44	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM50	TIMM50	core_mito_protein	HGNC:23656	ENSG00000105197	chr19	protein_coding	MIM	TIMM50	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM8A	TIMM8A	core_mito_protein	HGNC:11817	ENSG00000126953	chrX	protein_coding	MIM	TIMM8A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM8B	TIMM8B	core_mito_protein	HGNC:11818	ENSG00000150779	chr11	protein_coding	MIM	TIMM8B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMM9	TIMM9	core_mito_protein	HGNC:11819	ENSG00000100575	chr14	protein_coding	MIM	TIMM9	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TIMMDC1	TIMMDC1	core_mito_protein	HGNC:1321	ENSG00000113845	chr3	protein_coding	MIM	TIMMDC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TK2	TK2	core_mito_protein	HGNC:11831	ENSG00000166548	chr16	protein_coding	Matrix	TK2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM11	TMEM11	core_mito_protein	HGNC:16823	ENSG00000178307	chr17	protein_coding	MIM	TMEM11	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM126A	TMEM126A	core_mito_protein	HGNC:25382	ENSG00000171202	chr11	protein_coding	MIM	TMEM126A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM126B	TMEM126B	core_mito_protein	HGNC:30883	ENSG00000171204	chr11	protein_coding	MIM	TMEM126B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM143	TMEM143	core_mito_protein	HGNC:25603	ENSG00000161558	chr19	protein_coding	MIM	TMEM143	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM14C	TMEM14C	core_mito_protein	HGNC:20952	ENSG00000111843	chr6	protein_coding	MIM	TMEM14C	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM177	TMEM177	core_mito_protein	HGNC:28143	ENSG00000144120	chr2	protein_coding	MIM	TMEM177	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM186	TMEM186	core_mito_protein	HGNC:24530	ENSG00000184857	chr16	protein_coding	MIM	TMEM186	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM205	TMEM205	core_mito_protein	HGNC:29631	ENSG00000105518	chr19	protein_coding	Membrane	TMEM205	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM65	TMEM65	core_mito_protein	HGNC:25203	ENSG00000164983	chr8	protein_coding	MIM	TMEM65	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMEM70	TMEM70	core_mito_protein	HGNC:26050	ENSG00000175606	chr8	protein_coding	MIM	TMEM70	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TMLHE	TMLHE	core_mito_protein	HGNC:18308	ENSG00000185973	chrX	protein_coding	Matrix	TMLHE	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM20	TOMM20	core_mito_protein	HGNC:20947	ENSG00000173726	chr1	protein_coding	MOM	TOMM20	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM20L	TOMM20L	core_mito_protein	HGNC:33752	ENSG00000196860	chr14	protein_coding	MOM	TOMM20L	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM22	TOMM22	core_mito_protein	HGNC:18002	ENSG00000100216	chr22	protein_coding	MOM	TOMM22	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM34	TOMM34	core_mito_protein	HGNC:15746	ENSG00000025772	chr20	protein_coding	MOM	TOMM34	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM40	TOMM40	core_mito_protein	HGNC:18001	ENSG00000130204	chr19	protein_coding	MOM	TOMM40	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM40L	TOMM40L	core_mito_protein	HGNC:25756	ENSG00000158882	chr1	protein_coding	MOM	TOMM40L	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM5	TOMM5	core_mito_protein	HGNC:31369	ENSG00000175768	chr9	protein_coding	MOM	TOMM5	TRUE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM6	TOMM6	core_mito_protein	HGNC:34528	ENSG00000214736	chr6	protein_coding	MOM	TOMM6	TRUE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM7	TOMM7	core_mito_protein	HGNC:21648	ENSG00000196683	chr7	protein_coding	MOM	TOMM7	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOMM70	TOMM70	core_mito_protein	HGNC:11985	ENSG00000154174	chr3	protein_coding	MOM	TOMM70	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOP1MT	TOP1MT	core_mito_protein	HGNC:29787	ENSG00000184428	chr8	protein_coding	Matrix	TOP1MT	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TOP3A	TOP3A	core_mito_protein	HGNC:11992	ENSG00000177302	chr17	protein_coding	Matrix	TOP3A	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRAP1	TRAP1	core_mito_protein	HGNC:16264	ENSG00000126602	chr16	protein_coding	Matrix	TRAP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRIAP1	TRIAP1	core_mito_protein	HGNC:26937	ENSG00000170855	chr12	protein_coding	IMS	TRIAP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRIT1	TRIT1	core_mito_protein	HGNC:20286	ENSG00000043514	chr1	protein_coding	Matrix	TRIT1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRMT1	TRMT1	core_mito_protein	HGNC:25980	ENSG00000104907	chr19	protein_coding	Matrix	TRMT1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRMT10C	TRMT10C	core_mito_protein	HGNC:26022	ENSG00000174173	chr3	protein_coding	Matrix	TRMT10C	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRMT2B	TRMT2B	core_mito_protein	HGNC:25748	ENSG00000188917	chrX	protein_coding	Matrix	TRMT2B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRMT5	TRMT5	core_mito_protein	HGNC:23141	ENSG00000126814	chr14	protein_coding	Matrix	TRMT5	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRMT61B	TRMT61B	core_mito_protein	HGNC:26070	ENSG00000171103	chr2	protein_coding	Matrix	TRMT61B	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRMU	TRMU	core_mito_protein	HGNC:25481	ENSG00000100416	chr22	protein_coding	Matrix	TRMU	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRNT1	TRNT1	core_mito_protein	HGNC:17341	ENSG00000072756	chr3	protein_coding	Matrix	TRNT1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TRUB2	TRUB2	core_mito_protein	HGNC:17170	ENSG00000167112	chr9	protein_coding	Matrix	TRUB2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TSFM	TSFM	core_mito_protein	HGNC:12367	ENSG00000123297	chr12	protein_coding	Matrix	TSFM	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TSPO	TSPO	core_mito_protein	HGNC:1158	ENSG00000100300	chr22	protein_coding	MOM	TSPO	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TST	TST	core_mito_protein	HGNC:12388	ENSG00000128311	chr22	protein_coding	Matrix	TST	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TSTD1	TSTD1	core_mito_protein	HGNC:35410	ENSG00000215845	chr1	protein_coding	unknown	TSTD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TSTD3	TSTD3P	core_mito_protein	HGNC:40910	ENSG00000279170	chr6	protein_coding	unknown	TSTD3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TTC19	TTC19	core_mito_protein	HGNC:26006	ENSG00000011295	chr17	protein_coding	MIM	TTC19	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TUFM	TUFM	core_mito_protein	HGNC:12420	ENSG00000178952	chr16	protein_coding	Matrix	TUFM	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TWNK	TWNK	core_mito_protein	HGNC:1160	ENSG00000107815	chr10	protein_coding	Matrix	TWNK	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TXN2	TXN2	core_mito_protein	HGNC:17772	ENSG00000100348	chr22	protein_coding	Matrix	TXN;TXN2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TXNRD1	TXNRD1	core_mito_protein	HGNC:12437	ENSG00000198431	chr12	protein_coding	unknown	TXNRD1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	TXNRD2	TXNRD2	core_mito_protein	HGNC:18155	ENSG00000184470	chr22	protein_coding	Matrix	TXNRD2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UCP1	UCP1	core_mito_protein	HGNC:12517	ENSG00000109424	chr4	protein_coding	MIM	UCP1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UCP2	UCP2	core_mito_protein	HGNC:12518	ENSG00000175567	chr11	protein_coding	MIM	UCP2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UCP3	UCP3	core_mito_protein	HGNC:12519	ENSG00000175564	chr11	protein_coding	MIM	UCP3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UNG	UNG	core_mito_protein	HGNC:12572	ENSG00000076248	chr12	protein_coding	Matrix	UNG	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCC1	UQCC1	core_mito_protein	HGNC:15891	ENSG00000101019	chr20	protein_coding	MIM	UQCC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCC2	UQCC2	core_mito_protein	HGNC:21237	ENSG00000137288	chr6	protein_coding	MIM	UQCC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCC3	UQCC3	core_mito_protein	HGNC:34399	ENSG00000204922	chr11	protein_coding	MIM	UQCC3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCR10	UQCR10	core_mito_protein	HGNC:30863	ENSG00000184076	chr22	protein_coding	MIM	UQCR10	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCR11	UQCR11	core_mito_protein	HGNC:30862	ENSG00000127540	chr19	protein_coding	MIM	UQCR11	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCRB	UQCRB	core_mito_protein	HGNC:12582	ENSG00000156467	chr8	protein_coding	MIM	UQCRB	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCRC1	UQCRC1	core_mito_protein	HGNC:12585	ENSG00000010256	chr3	protein_coding	MIM	UQCRC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCRC2	UQCRC2	core_mito_protein	HGNC:12586	ENSG00000140740	chr16	protein_coding	MIM	UQCRC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCRFS1	UQCRFS1	core_mito_protein	HGNC:12587	ENSG00000169021	chr19	protein_coding	MIM	UQCRFS1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCRH	UQCRH	core_mito_protein	HGNC:12590	ENSG00000173660	chr1	protein_coding	MIM	UQCRH	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	UQCRQ	UQCRQ	core_mito_protein	HGNC:29594	ENSG00000164405	chr5	protein_coding	MIM	UQCRQ	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	USP30	USP30	core_mito_protein	HGNC:20065	ENSG00000135093	chr12	protein_coding	MOM	USP30	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	VARS2	VARS2	core_mito_protein	HGNC:21642	ENSG00000137411	chr6	protein_coding	Matrix	VARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	VDAC1	VDAC1	core_mito_protein	HGNC:12669	ENSG00000213585	chr5	protein_coding	MOM	VDAC1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	VDAC2	VDAC2	core_mito_protein	HGNC:12672	ENSG00000165637	chr10	protein_coding	MOM	POR;VDAC2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	VDAC3	VDAC3	core_mito_protein	HGNC:12674	ENSG00000078668	chr8	protein_coding	MOM	VDAC3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	VPS13D	VPS13D	core_mito_protein	HGNC:23595	ENSG00000048707	chr1	protein_coding	MOM	VPS13D	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	VWA8	VWA8	core_mito_protein	HGNC:29071	ENSG00000102763	chr13	protein_coding	Matrix	VWA8	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	WARS2	WARS2	core_mito_protein	HGNC:12730	ENSG00000116874	chr1	protein_coding	Matrix	WARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	XPNPEP3	XPNPEP3	core_mito_protein	HGNC:28052	ENSG00000196236	chr22	protein_coding	Matrix	XPNPEP3	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	YARS2	YARS2	core_mito_protein	HGNC:24249	ENSG00000139131	chr12	protein_coding	Matrix	YARS2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	YBEY	YBEY	core_mito_protein	HGNC:1299	ENSG00000182362	chr21	protein_coding	Matrix	YBEY	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	YME1L1	YME1L1	core_mito_protein	HGNC:12843	ENSG00000136758	chr10	protein_coding	MIM	YME1L1	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	YRDC	YRDC	core_mito_protein	HGNC:28905	ENSG00000196449	chr1	protein_coding	Matrix	YRDC	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	ZADH2	PTGR3	core_mito_protein	HGNC:28697	ENSG00000180011	chr18	protein_coding	unknown	ZADH2	TRUE	TRUE
mitochondrial_reference_inventory_v1	excitatory_set3	MT-RNR1	MT-RNR1	mtdna_noncoding	HGNC:7470	ENSG00000211459	chrM	Mt_rRNA	NA	NA	FALSE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set3	MT-RNR2	MT-RNR2	mtdna_noncoding	HGNC:7471	ENSG00000210082	chrM	Mt_rRNA	NA	NA	FALSE	FALSE
mitochondrial_reference_inventory_v1	excitatory_set3	MT-TA	MT-TA	mtdna_noncoding	HGNC:7475	ENSG00000210127	chrM	Mt_tRNA	NA	NA	FALSE	FALSE
